avg_wait,prob_wait,prob_idle_system,avg_service,avg_interarrival,avg_wait_waiters,avg_system_time
0.06499638197710013,0.08714285714285715,0.5533446646131002,2.0091389534856146,3.7808155955107488,0.74586012104869,2.0741353354627146
0.07624283397752542,0.08428571428571428,0.5609780858574634,2.1141020253345495,4.054096946023801,0.9045759963435218,2.190344859312075
0.050753299791285136,0.06714285714285714,0.558575411614681,2.041884936893471,3.982334530000929,0.7559002096574382,2.092638236684756
0.04021720573549158,0.06428571428571428,0.5376444671926033,2.2407883454983972,4.197506100266805,0.6256009781076468,2.2810055512338887
0.07289587936579303,0.08142857142857143,0.529089204519894,2.138129807506051,3.795058628030598,0.8952125536150022,2.2110256868718436
0.09862171175032358,0.09714285714285714,0.5474389835197603,2.0892232773369552,3.903436202522684,1.0152235033121546,2.1878449890872793
0.09412902557540191,0.08285714285714285,0.5466759612185432,2.1680471448061183,4.076762007439732,1.1360399638410574,2.2621761703815197
0.06236156778595208,0.08857142857142856,0.5134002879753439,2.2254632166059025,3.8975932259863852,0.7040822169381686,2.2878247843918538
0.07105217545997577,0.08,0.5296512232070578,2.1513628202095405,3.9001761291863426,0.8881521932496972,2.222414995669516
0.07689878668895102,0.09571428571428571,0.5517771102543695,2.1004558973873255,3.9508488433922193,0.8034201594368017,2.1773546840762763
0.08504606941143714,0.09571428571428571,0.5815763889881994,2.1197879152657046,4.260082696395975,0.8885410237015821,2.204833984677142
0.09442350247066798,0.10714285714285714,0.5601544826746341,2.0674016501587866,3.9175958475990345,0.8812860230595678,2.1618251526294547
0.06859538954340488,0.07571428571428572,0.543072894687813,2.1556874505356705,4.025681310918657,0.9059768430261023,2.224282840079075
0.042645014345623684,0.07571428571428572,0.5697597303913763,2.0876505923502777,4.1739161267201075,0.5632360385271052,2.1302956066959013
0.050336055181090994,0.08142857142857143,0.5599292761358907,1.9366248655065936,3.7552312263048795,0.6181620811712929,1.9869609206876846
0.0504756532404947,0.08714285714285715,0.5519987304090017,2.141208871024194,4.0879114463156645,0.579228807677808,2.1916845242646885
0.057499932156057774,0.07428571428571429,0.5652109081354904,2.0260506591704095,3.9562135975170643,0.7740375482546239,2.083550591326467
0.09160899844918102,0.09142857142857143,0.5200225086878597,2.1928392508341856,3.8872483433328826,1.0019734205379174,2.284448249283367
0.07877142153447626,0.09714285714285714,0.5538012642264671,2.0735781821019357,3.8879765106915856,0.8108822805019615,2.152349603636412
0.08327529457613878,0.07857142857142857,0.55677185879974,2.1394021815182067,4.126937358389622,1.0598673855144936,2.2226774760943457
0.044165094675668724,0.06142857142857143,0.5593266548356758,2.15442082650986,4.2753071923650765,0.7189666575108862,2.198585921185529
0.08597851786180913,0.08714285714285715,0.5475647290852848,2.0793155387517057,3.9476450493993447,0.9866387295617441,2.1652940566135146
0.04062510762528364,0.06142857142857143,0.5720764083147147,2.012653303683852,4.0422808300591795,0.6613389613418267,2.0532784113091354
0.07449684485325113,0.07285714285714286,0.5568444725315663,2.126702658766344,4.104559521633379,1.0225057136720743,2.2011995036195953
0.10249651105650806,0.10714285714285714,0.5260425973321642,2.1531405811555424,3.796638382315179,0.9566341031940753,2.2556370922120506
0.07026144540820439,0.09857142857142857,0.5613198482666844,2.1462297438552804,4.189845229477021,0.7127972722571461,2.216491189263485
0.04648376788529606,0.06,0.5657148283201625,2.0741974531053082,4.1056926944447705,0.7747294647549344,2.1206812209906043
0.07534104562850244,0.07714285714285714,0.5667745501666778,2.1810868571336135,4.226434337091654,0.9766431840731797,2.256427902762116
0.048417949260119324,0.07285714285714286,0.5421566368684754,2.1041456440860027,3.94773555019629,0.6645600878839908,2.152563593346122
0.06597741603108588,0.08571428571428572,0.5648181693190825,2.038419646665474,4.022105114163367,0.7697365203626686,2.1043970626965596
0.06992405199421886,0.07857142857142857,0.5665012926920276,2.1207991066855545,4.113706020723424,0.8899424799264218,2.190723158679773
0.07068173190077073,0.06857142857142857,0.5642243729717903,2.1158233311410473,4.13579319194696,1.0307752568862398,2.1865050630418184
0.06989736272516858,0.1,0.5408306008653186,2.152434481684569,3.972671264908043,0.6989736272516859,2.2223318444097373
0.07912614729909781,0.08142857142857143,0.5997425117132561,1.9268473954003162,4.032328538939197,0.9717246159538327,2.005973542699414
0.0809460850540057,0.08857142857142856,0.5109697618012091,2.23228952331897,3.9131778844449454,0.9139074119000644,2.313235608372976
0.08558838953697705,0.07285714285714286,0.5396375176779065,2.2074606992141192,4.0656000435317035,1.1747426014879203,2.2930490887510966
0.03915338333284895,0.06285714285714286,0.5610252160305954,1.9753465767950105,3.884704318328461,0.6228947348407788,2.0144999601278597
